#DataThief /home/og/tools/dobgcp/forcing/phosphorus-silicon.png Wednesday 22-Jan-2025 3:00:00 PM
1.5889, 196.9771
8.697, 201.0766
12.4179, 215.2489
47.3074, 203.4173
55.6468, 203.4866
96.0189, 116.9529
97.4445, 1.8134
152.4229, 2.2698
200.6331, 28.9327
201.9497, 107.7315
215.571, 138.1476
273.9281, 120.4503
237.1959, 142.3675
255.7175, 132.4203
363.2301, 159.5755
279.1976, 138.6759
330.8157, 175.468
